ID	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	meanCounts
mmu.let.7a.1.3p_MIMAT0004620_Mus_musculus_let.7a.1.3p	0.439030665384431	-0.408414663510385	1.28647599427925	8.68973176827875	1.07938619627348	0.293027678909337	0.557305472340778	-6.37751498852595	820.369568915981
mmu.let.7a.5p_MIMAT0000521_Mus_musculus_let.7a.5p	0.194520521178738	-0.164434508357676	0.553475550715152	13.794742924633	1.12906534025931	0.271988432176485	0.550530802477704	-6.49719739810847	26418.4796939448
mmu.let.7b.3p_MIMAT0004621_Mus_musculus_let.7b.3p	-0.175735626052917	-0.852432187069669	0.500960934963835	6.47345382041703	-0.541077578337292	0.594321010247234	0.792428013662979	-6.7609114761708	171.564399994729
mmu.let.7b.5p_MIMAT0000522_Mus_musculus_let.7b.5p	0.214922336447552	-0.2204713635852	0.650316036480304	12.9713786459973	1.0284735015032	0.315782203450795	0.572497232155397	-6.57598139835271	15152.5499141427
mmu.let.7c.1.3p_MIMAT0004622_Mus_musculus_let.7c.1.3p	1.15306261865898	0.48915091250966	1.8169743248083	3.70047056561008	3.6185640214888	0.00167303968507151	0.0140535333546007	-1.53286539828951	25.9451194908448
mmu.let.7c.2.3p_MIMAT0005439_Mus_musculus_let.7c.2.3p	0.439030665384431	-0.408414663510385	1.28647599427925	8.68973176827875	1.07938619627348	0.293027678909337	0.557305472340778	-6.37751498852595	820.369568915981
mmu.let.7c.5p_MIMAT0000523_Mus_musculus_let.7c.5p	0.366547172037338	0.00999395802147407	0.723100386053202	14.8516054707007	2.14190010315036	0.0444567191494954	0.18517509463922	-5.02852979754554	55187.2028613782
mmu.let.7d.3p_MIMAT0000384_Mus_musculus_let.7d.3p	-0.249251909904968	-0.900933654512441	0.402429834702504	9.6585137311047	-0.796886800931376	0.434704756190731	0.688966028679649	-6.65786650774014	1556.03255288382
mmu.let.7d.5p_MIMAT0000383_Mus_musculus_let.7d.5p	0.221586599604397	-0.177974790124986	0.621147989333779	12.4019220452742	1.15545669179478	0.261273756908608	0.534359324240253	-6.42219779230387	10091.4428321674
mmu.let.7e.3p_MIMAT0017016_Mus_musculus_let.7e.3p	-0.0387712308490871	-0.628145103961507	0.550602642263333	4.62247323687231	-0.137060528767379	0.892328247452228	0.960395209126044	-6.76756750734053	45.9770346957891
mmu.let.7e.5p_MIMAT0000524_Mus_musculus_let.7e.5p	0.625948864868633	0.212291473401817	1.03960625633545	10.1688003516541	3.1527661669152	0.00492692308702649	0.0326732794192283	-2.81419080934727	2174.87605981631
mmu.let.7f.1.3p_MIMAT0004623_Mus_musculus_let.7f.1.3p	0.134821596302999	-0.443886210914983	0.71352940352098	5.20917934677902	0.485393345059248	0.632575596579565	0.821696135763146	-6.74348490784797	69.3185149326738
mmu.let.7f.5p_MIMAT0000525_Mus_musculus_let.7f.5p	0.128856195653613	-0.255514680373347	0.513227071680574	15.0689076840109	0.69847123554482	0.492778206429438	0.705568795569423	-6.93571608743509	63947.5221464651
mmu.let.7g.5p_MIMAT0000121_Mus_musculus_let.7g.5p	-0.0225828420334384	-0.459820451472576	0.414654767405699	14.6963644922693	-0.107610532289986	0.915357222267561	0.967276788448196	-7.16793860868091	49492.7859252593
mmu.let.7i.3p_MIMAT0004520_Mus_musculus_let.7i.3p	0.496582244619384	-0.118746020983186	1.11191051022196	4.28016740600889	1.68142699686186	0.107945216580756	0.33203283873672	-5.40156895315388	37.7261130648807
mmu.let.7i.5p_MIMAT0000122_Mus_musculus_let.7i.5p	0.550055426062006	0.208714119389426	0.891396732734586	15.7153189342977	3.35746350476624	0.00307423913813376	0.0226924780060591	-2.54578102418865	100870.300094451
mmu.let.7j_MIMAT0025123_Mus_musculus_let.7j	0.309714105527359	-0.0823031300809597	0.701731341135677	13.4876687097785	1.64607461501561	0.115086920664558	0.341509691188721	-5.8097396718988	21505.257741864
mmu.miR.100.5p_MIMAT0000655_Mus_musculus_miR.100.5p	-0.242915971498151	-0.587600329251821	0.101768386255519	12.0527789982744	-1.46834527263842	0.157279780886143	0.406507741367261	-6.01119450276539	7876.04010286987
mmu.miR.101a.3p_MIMAT0000133_Mus_musculus_miR.101a.3p	-0.00908913836989278	-0.831083822460714	0.812905545720929	9.0789741394005	-0.0230381393164305	0.981843978324997	0.994316558478266	-6.96492557900984	1082.75508732263
mmu.miR.101b.3p_MIMAT0000616_Mus_musculus_miR.101b.3p	-0.217360830344553	-1.30878318599071	0.8740615253016	5.63114618156969	-0.414936972027042	0.682524486305649	0.833821373157595	-6.78313691676675	102.306645844688
mmu.miR.103.3p_MIMAT0000546_Mus_musculus_miR.103.3p	-0.585964890685656	-0.968498231503102	-0.203431549868209	10.9875675619914	-3.19150843002053	0.00450815499710844	0.0307041907911169	-2.74110860026365	3797.85275127434
mmu.miR.106a.5p_MIMAT0000385_Mus_musculus_miR.106a.5p	-0.719541258740032	-1.53665597492022	0.0975734574401591	4.40995391399287	-1.83470550274923	0.0811935027193517	0.278377723609206	-5.13333991783608	42.0745204126337
mmu.miR.106b.3p_MIMAT0004582_Mus_musculus_miR.106b.3p	-0.845096485063284	-1.44756484033216	-0.242628129794407	8.88428757713961	-2.92257556574111	0.00830913727991621	0.0517012986305898	-3.25148677829991	924.707126909935
mmu.miR.106b.5p_MIMAT0000386_Mus_musculus_miR.106b.5p	-0.412521075536029	-0.999831938462012	0.174789787389954	6.0846578559003	-1.46342948825328	0.158606639368299	0.406940917299801	-5.84077259221397	129.269643569
mmu.miR.107.3p_MIMAT0000647_Mus_musculus_miR.107.3p	-0.744812125962639	-1.17622905089081	-0.313395201034467	8.38321681733359	-3.59702332314313	0.00175955086462187	0.0145379284552365	-1.75311612637388	629.748470570902
mmu.miR.10a.3p_MIMAT0004659_Mus_musculus_miR.10a.3p	-0.458174960681379	-1.0451860715856	0.128836150222845	5.90056841593161	-1.62621785007652	0.119270720044348	0.349490947106695	-5.59695676057013	113.113018578741
mmu.miR.10a.5p_MIMAT0000648_Mus_musculus_miR.10a.5p	-0.387656871484891	-0.763257475714791	-0.0120562672549914	13.1955693399134	-2.1503784465639	0.0436999407724407	0.183539751244251	-4.94061720841703	17495.667595323
mmu.miR.10b.3p_MIMAT0004538_Mus_musculus_miR.10b.3p	0.340226668885144	-0.409879053873885	1.09033239164417	4.13278218485002	0.945016885149208	0.355722730495056	0.616097100238859	-6.29238807997739	33.5873457121944
mmu.miR.10b.5p_MIMAT0000208_Mus_musculus_miR.10b.5p	-0.0283352130689867	-0.39803665922868	0.341366233090706	13.1610782108522	-0.159686803445613	0.874700174632003	0.954218372325821	-7.10470812228063	16992.5735043228
mmu.miR.1191a_MIMAT0005849_Mus_musculus_miR.1191a	-0.727749495211749	-1.79203401363416	0.336535023210661	2.30727660648965	-1.42468175384643	0.169386618396839	0.422627998376271	-5.31750536653089	9.52364811430414
mmu.miR.1193.3p_MIMAT0005851_Mus_musculus_miR.1193.3p	2.37837331639319	1.62486558895309	3.13188104383328	2.18636276959701	6.57636648511397	1.90172484184664e-06	5.63805482523944e-05	5.17499816648174	11.1441105105581
mmu.miR.1194_MIMAT0005852_Mus_musculus_miR.1194	1.35534343145768	0.203963704833255	2.50672315808211	0.698739798626714	2.45258727873935	0.0233031675148783	0.122341629453111	-3.46667369378591	2.95075136225375
mmu.miR.1195_MIMAT0005856_Mus_musculus_miR.1195	-0.887220811138659	-2.08882851168411	0.314386889406788	2.17827357950754	-1.53837676393223	0.139342214595751	0.371579238922003	-5.11430366959796	9.44080144937644
mmu.miR.1198.5p_MIMAT0005859_Mus_musculus_miR.1198.5p	-0.490666099295275	-1.07268428006896	0.0913520814784146	7.93878340461255	-1.75647994741485	0.0940266140034998	0.30400883598098	-5.44624464121413	472.139854720805
mmu.miR.12191.3p_MIMAT0049851_Mus_musculus_miR.12191.3p	-1.12433071216835	-2.86466133128287	0.615999906946174	0.479950834835707	-1.34603392844876	0.193077730824252	0.452436950278748	-5.09824701623478	2.83926187140826
mmu.miR.122.5p_MIMAT0000246_Mus_musculus_miR.122.5p	-0.964331483196465	-2.86980673969396	0.941143773301035	0.958843794832734	-1.05442750531818	0.304030769296019	0.563351131342624	-5.49574517468409	4.26410994796459
mmu.miR.1247.5p_MIMAT0014800_Mus_musculus_miR.1247.5p	-0.736839523293203	-1.87368782057653	0.400008773990123	1.3112904652644	-1.35040516815704	0.191695503985855	0.452436950278748	-5.23232514648692	4.48702327576857
